Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,0558000000000007;EURUSD;744;SSIStochStrategy;0,03;0,21;180;840;0,02;518;-0,00400000000000067;-0,00820000000000043;0,513513513513513;0,434362934362934;-7,72200772200901E-06;-0,000129032258064538;16,7096774193548;0,538461538461538;10;0;225;293;
-0,0331999999999982;EURUSD;744;SSIStochStrategy;0,21;0,22;30;840;0,17;312;-0,00199999999999823;-0,00499999999999878;0,503205128205128;0,467948717948718;-6,41025641025072E-06;-6,45161290322008E-05;10,0645161290323;0,461538461538462;55;297;7;8;
-0,0065999999999991;EURUSD;744;SSIStochStrategy;0,13;0,09;180;120;0,09;327;0,0261000000000009;-0,00639999999999907;0,529051987767584;0,452599388379205;7,98165137614706E-05;0,000841935483870997;10,5483870967742;0,666666666666667;101;59;113;154;
-0,0139999999999988;EURUSD;744;SSIStochStrategy;0,28;0,21;120;900;0,06;211;0,00710000000000122;-0,00199999999999978;0,436018957345972;0,383886255924171;3,36492890995318E-05;0,000229032258064555;6,80645161290323;0,538461538461538;92;79;14;118;
-0,0270999999999985;EURUSD;744;SSIStochStrategy;0,09;0,13;150;780;0,25;154;-0,0116999999999985;-0,0128999999999988;0,525974025974026;0,616883116883117;-7,59740259740162E-05;-0,000377419354838661;4,96774193548387;0,692307692307692;183;67;72;15;
-0,0018999999999989;EURUSD;744;SSIStochStrategy;0,23;0,19;60;960;0,15;221;0,0202000000000011;-0,00170000000000003;0,48868778280543;0,538461538461538;9,14027149321317E-05;0,000651612903225842;7,12903225806452;0,666666666666667;92;184;12;25;
-0,048400000000002;EURUSD;744;SSIStochStrategy;0,25;0,11;30;180;0,26;521;0,00369999999999804;-0,0138;0,520153550863724;0,466410748560461;7,10172744721312E-06;0,000119354838709614;16,8064516129032;0,5;57;507;8;6;
-0,0120000000000009;EURUSD;744;SSIStochStrategy;0,11;0,08;60;900;0,18;160;0,00399999999999912;-0,0179;0,49375;0,5375;2,49999999999945E-05;0,000129032258064488;5,16129032258065;0,692307692307692;119;107;39;14;
0,0051999999999987;EURUSD;744;SSIStochStrategy;0,13;0,19;90;360;0,25;250;0,0301999999999987;-0,00229999999999997;0,556;0,564;0,000120799999999995;0,000974193548387054;8,06451612903226;0,666666666666667;118;159;75;15;
-0,0119999999999998;EURUSD;744;SSIStochStrategy;0,22;0,11;210;120;0,19;181;0,00610000000000022;-0,00709999999999922;0,546961325966851;0,50828729281768;3,37016574585647E-05;0,000196774193548394;5,83870967741936;0,416666666666667;228;87;44;49;
-0,0083999999999989;EURUSD;744;SSIStochStrategy;0,16;0,2;210;720;0,18;145;0,0061000000000011;-0,00250000000000017;0,482758620689655;0,544827586206897;4,2068965517249E-05;0,000196774193548423;4,67741935483871;0,615384615384615;209;63;47;35;
-0,0332999999999984;EURUSD;744;SSIStochStrategy;0,2;0,12;150;720;0,27;124;-0,0208999999999984;-0,0208999999999984;0,5;0,5;-0,000168548387096761;-0,000674193548387044;4;0,461538461538462;236;90;22;12;
-0,0163000000000008;EURUSD;744;SSIStochStrategy;0,29;0,21;90;1020;0,05;233;0,00699999999999923;-0,00590000000000046;0,450643776824034;0,373390557939914;3,00429184549323E-05;0,000225806451612878;7,51612903225806;0,615384615384615;88;94;11;128;
0,000399999999999099;EURUSD;744;SSIStochStrategy;0,04;0,19;210;600;0,21;257;0,0260999999999991;-0,00959999999999828;0,56420233463035;0,78988326848249;0,00010155642023346;0,00084193548387094;8,29032258064516;0,583333333333333;116;38;197;22;
0,000600000000000801;EURUSD;744;SSIStochStrategy;0,18;0,19;60;480;0,16;264;0,0270000000000008;0;0,545454545454545;0,568181818181818;0,00010227272727273;0,00087096774193551;8,51612903225806;0,75;96;212;30;22;
-0,0261999999999982;EURUSD;744;SSIStochStrategy;0,21;0,2;30;840;0,24;303;0,00410000000000177;-0,000699999999999923;0,488448844884488;0,462046204620462;1,35313531353194E-05;0,000132258064516186;9,7741935483871;0,538461538461538;56;293;7;3;
