Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl
-0,0038;GBPUSD;168;SSIStochStrategy;0,16;0,2;30;1020;0,15;48;0,001;-0,001;0,3125;0,541666667;2,08E-05;0,000142857;6,857142857;30;47;0;1
-0,0038;GBPUSD;168;SSIStochStrategy;0,13;0,2;30;1020;0,16;48;0,001;-0,001;0,3125;0,541666667;2,08E-05;0,000142857;6,857142857;30;46;1;1
-0,0038;GBPUSD;168;SSIStochStrategy;0,17;0,19;30;360;0,17;90;0,0052;-1,00E-04;0,588888889;0,522222222;5,78E-05;0,000742857;12,85714286;30;86;1;3
-0,0039;GBPUSD;168;SSIStochStrategy;0,1;0,11;60;780;0,11;41;0,0002;-0,0039;0,463414634;0,463414634;4,88E-06;2,86E-05;5,857142857;56;34;5;2
-0,0039;GBPUSD;168;SSIStochStrategy;0,07;0,2;150;1080;0,14;28;-0,0011;-0,0049;0,357142857;0,535714286;-3,93E-05;-0,000157143;4;99;10;12;6
-0,0039;GBPUSD;168;SSIStochStrategy;0,07;0,22;30;840;0,06;55;0,0016;-0,0024;0,345454545;0,509090909;2,91E-05;0,000228571;7,857142857;26;38;7;10
-0,0039;GBPUSD;168;SSIStochStrategy;0,29;0,14;180;120;0,27;36;-0,0003;-0,0117;0,527777778;0,472222222;-8,33E-06;-4,29E-05;5,142857143;173;32;2;1
-0,0039;GBPUSD;168;SSIStochStrategy;0,06;0,19;120;480;0,06;58;0,0019;-0,0009;0,568965517;0,465517241;3,28E-05;0,000271429;8,285714286;58;17;23;18
-0,0039;GBPUSD;168;SSIStochStrategy;0,08;0,18;210;60;0,21;55;0,0016;-0,0013;0,472727273;0,6;2,91E-05;0,000228571;7,857142857;171;21;27;6
-0,0039;GBPUSD;168;SSIStochStrategy;0,27;0,11;90;120;0,2;67;0,0028;-0,0046;0,552238806;0,462686567;4,18E-05;0,0004;9,571428571;87;60;1;5
-0,0039;GBPUSD;168;SSIStochStrategy;0,11;0,14;30;180;0,21;128;0,0089;-0,004;0,578125;0,4296875;6,95E-05;0,001271429;18,28571429;29;118;9;0
-0,0039;GBPUSD;168;SSIStochStrategy;0,03;0,21;120;780;0,19;43;0,0004;-0,0014;0,395348837;0,651162791;9,30E-06;5,71E-05;6,142857143;60;14;28;1
-0,004;GBPUSD;168;SSIStochStrategy;0,07;0,14;210;840;0,07;29;-0,0011;-0,0052;0,413793103;0,379310345;-3,79E-05;-0,000157143;4,142857143;110;9;10;10
-0,004;GBPUSD;168;SSIStochStrategy;0,04;0,21;180;1080;0,15;29;-0,0011;-0,0039;0,379310345;0,586206897;-3,79E-05;-0,000157143;4,142857143;94;8;17;4
-0,004;GBPUSD;168;SSIStochStrategy;0,14;0,21;90;1140;0,04;35;-0,0005;-0,0014;0,285714286;0,4;-1,43E-05;-7,14E-05;5;60;16;3;16
-0,004;GBPUSD;168;SSIStochStrategy;0,02;0,11;90;1140;0,13;43;0,0003;-0,0015;0,302325581;0,651162791;6,98E-06;4,29E-05;6,142857143;46;14;26;3
-0,004;GBPUSD;168;SSIStochStrategy;0,15;0,2;210;1140;0,07;24;-0,0016;-0,0026;0,375;0,375;-6,67E-05;-0,000228571;3,428571429;134;10;3;11
-0,004;GBPUSD;168;SSIStochStrategy;0,28;0,22;60;900;0,29;40;-2,22E-16;-0,0023;0,35;0,475;-5,55E-18;-3,17E-17;5,714285714;61;40;0;0
-0,004;GBPUSD;168;SSIStochStrategy;0,05;0,14;120;780;0,06;41;1,00E-04;-0,004;0,463414634;0,463414634;2,44E-06;1,43E-05;5,857142857;65;14;16;11
-0,004;GBPUSD;168;SSIStochStrategy;0,05;0,21;180;1140;0,11;29;-0,0011;-0,003;0,310344828;0,586206897;-3,79E-05;-0,000157143;4,142857143;81;6;17;6
-0,004;GBPUSD;168;SSIStochStrategy;0,06;0,21;120;540;0,06;48;0,0008;-0,0035;0,520833333;0,458333333;1,67E-05;0,000114286;6,857142857;62;15;17;16
-0,004;GBPUSD;168;SSIStochStrategy;0,26;0,18;60;120;0,04;104;0,0064;-0,0033;0,528846154;0,423076923;6,15E-05;0,000914286;14,85714286;45;64;1;39
-0,004;GBPUSD;168;SSIStochStrategy;0,02;0,15;90;60;0,25;146;0,0106;-0,0012;0,48630137;0,726027397;7,26E-05;0,001514286;20,85714286;57;39;103;3
-0,0041;GBPUSD;168;SSIStochStrategy;0,11;0,17;90;1140;0,04;30;-0,0011;-0,0044;0,366666667;0,366666667;-3,67E-05;-0,000157143;4,285714286;58;14;3;13
-0,0041;GBPUSD;168;SSIStochStrategy;0,11;0,19;60;1020;0,31;34;-0,0007;-0,004;0,441176471;0,470588235;-2,06E-05;-0,0001;4,857142857;58;31;3;0
-0,0041;GBPUSD;168;SSIStochStrategy;0,03;0,17;60;600;0,17;62;0,0021;-0,0048;0,516129032;0,629032258;3,39E-05;0,0003;8,857142857;34;23;37;2
-0,0041;GBPUSD;168;SSIStochStrategy;0,16;0,2;90;1080;0,26;28;-0,0013;-0,004;0,321428571;0,535714286;-4,64E-05;-0,000185714;4;90;26;1;1
-0,0041;GBPUSD;168;SSIStochStrategy;0,05;0,13;180;60;0,17;72;0,0031;-0,0053;0,541666667;0,666666667;4,31E-05;0,000442857;10,28571429;129;20;42;9
-0,0041;GBPUSD;168;SSIStochStrategy;0,02;0,22;180;780;0,22;40;-0,0001;-0,0021;0,325;0,75;-2,50E-06;-1,43E-05;5,714285714;66;10;30;0
-0,0041;GBPUSD;168;SSIStochStrategy;0,3;0,19;30;240;0,18;106;0,0065;0,0001;0,613207547;0,490566038;6,13E-05;0,000928571;15,14285714;31;106;0;0
-0,0042;GBPUSD;168;SSIStochStrategy;0,23;0,19;60;1140;0,22;34;-0,0008;-0,0023;0,352941176;0,529411765;-2,35E-05;-0,000114286;4,857142857;59;32;0;2
-0,0042;GBPUSD;168;SSIStochStrategy;0,25;0,2;210;840;0,26;19;-0,0023;-0,0068;0,421052632;0,473684211;-0,000121053;-0,000328571;2,714285714;211;19;0;0
-0,0042;GBPUSD;168;SSIStochStrategy;0,04;0,11;150;60;0,23;81;0,0039;-0,0052;0,530864198;0,641975309;4,81E-05;0,000557143;11,57142857;114;28;49;3
-0,0042;GBPUSD;168;SSIStochStrategy;0,3;0,2;120;1140;0,05;32;-0,001;-0,0021;0,3125;0,40625;-3,13E-05;-0,000142857;4,571428571;85;18;0;14
-0,0042;GBPUSD;168;SSIStochStrategy;0,29;0,22;180;1080;0,19;20;-0,0022;-0,0059;0,3;0,4;-0,00011;-0,000314286;2,857142857;175;19;0;1
-0,0042;GBPUSD;168;SSIStochStrategy;0,03;0,19;60;840;0,03;67;0,0025;-0,0015;0,402985075;0,537313433;3,73E-05;0,000357143;9,571428571;20;8;31;28
-0,0042;GBPUSD;168;SSIStochStrategy;0,03;0,22;120;360;0,26;76;0,0034;-0,0014;0,592105263;0,723684211;4,47E-05;0,000485714;10,85714286;47;19;54;3
-0,0042;GBPUSD;168;SSIStochStrategy;0,04;0,22;60;900;0,25;53;0,0011;-0,0006;0,339622642;0,528301887;2,08E-05;0,000157143;7,571428571;42;29;24;0
-0,0042;GBPUSD;168;SSIStochStrategy;0,21;0,2;30;1020;0,24;48;0,0006;-0,0014;0,3125;0,541666667;1,25E-05;8,57E-05;6,857142857;31;48;0;0
-0,0042;GBPUSD;168;SSIStochStrategy;0,04;0,21;180;900;0,31;30;-0,0012;-0,0035;0,333333333;0,6;-4,00E-05;-0,000171429;4,285714286;103;12;18;0
-0,0043;GBPUSD;168;SSIStochStrategy;0,2;0,21;180;480;0,03;45;0,0002;-0,003;0,644444444;0,244444444;4,44E-06;2,86E-05;6,428571429;70;8;4;33
-0,0043;GBPUSD;168;SSIStochStrategy;0,23;0,19;60;1020;0,14;35;-0,0008;-0,0023;0,428571429;0,457142857;-2,29E-05;-0,000114286;5;59;34;0;1
-0,0043;GBPUSD;168;SSIStochStrategy;0,14;0,15;210;1140;0,12;19;-0,0024;-0,0044;0,473684211;0,368421053;-0,000126316;-0,000342857;2,714285714;155;9;4;6
-0,0043;GBPUSD;168;SSIStochStrategy;0,09;0,21;120;480;0,17;39;-0,0004;-0,0016;0,615384615;0,487179487;-1,03E-05;-5,71E-05;5,571428571;87;22;13;4
-0,0043;GBPUSD;168;SSIStochStrategy;0,13;0,21;30;1140;0,18;40;-0,0003;-0,001;0,275;0,475;-7,50E-06;-4,29E-05;5,714285714;30;38;2;0
-0,0043;GBPUSD;168;SSIStochStrategy;0,3;0,11;180;1140;0,12;21;-0,0022;-0,0082;0,428571429;0,476190476;-0,000104762;-0,000314286;3;154;15;1;5
-0,0043;GBPUSD;168;SSIStochStrategy;0,16;0,19;60;780;0,22;38;-0,0005;-0,0038;0,473684211;0,447368421;-1,32E-05;-7,14E-05;5,428571429;59;35;2;1
-0,0043;GBPUSD;168;SSIStochStrategy;0,09;0,2;180;1140;0,03;41;-0,0002;-0,0028;0,268292683;0,268292683;-4,88E-06;-2,86E-05;5,857142857;51;1;11;29
-0,0043;GBPUSD;168;SSIStochStrategy;0,21;0,21;120;840;0,08;31;-0,0012;-0,0045;0,387096774;0,419354839;-3,87E-05;-0,000171429;4,428571429;98;21;1;9
-0,0043;GBPUSD;168;SSIStochStrategy;0,1;0,22;60;780;0,06;40;-0,0003;-0,0024;0,375;0,45;-7,50E-06;-4,29E-05;5,714285714;50;26;4;10
-0,0044;GBPUSD;168;SSIStochStrategy;0,06;0,19;150;1080;0,23;27;-0,0017;-0,0057;0,37037037;0,555555556;-6,30E-05;-0,000242857;3,857142857;108;13;12;2
-0,0044;GBPUSD;168;SSIStochStrategy;0,22;0,19;60;1020;0,12;35;-0,0009;-0,0024;0,428571429;0,457142857;-2,57E-05;-0,000128571;5;59;33;0;2
-0,0044;GBPUSD;168;SSIStochStrategy;0,07;0,15;150;720;0,07;32;-0,0012;-0,0035;0,5;0,4375;-3,75E-05;-0,000171429;4,571428571;92;16;8;8
-0,0044;GBPUSD;168;SSIStochStrategy;0,27;0,21;30;540;0,17;63;0,0019;-0,002;0,523809524;0,492063492;3,02E-05;0,000271429;9;31;63;0;0
-0,0044;GBPUSD;168;SSIStochStrategy;0,06;0,17;150;900;0,06;36;-0,0008;-0,0059;0,472222222;0,444444444;-2,22E-05;-0,000114286;5,142857143;68;9;14;13
-0,0044;GBPUSD;168;SSIStochStrategy;0,06;0,19;90;840;0,12;39;-0,0005;-0,0023;0,461538462;0,564102564;-1,28E-05;-7,14E-05;5,571428571;61;16;16;7
-0,0044;GBPUSD;168;SSIStochStrategy;0,27;0,19;30;300;0,18;96;0,0052;1,00E-04;0,604166667;0,510416667;5,42E-05;0,000742857;13,71428571;31;96;0;0
-0,0045;GBPUSD;168;SSIStochStrategy;0,25;0,11;90;780;0,11;34;-0,0011;-0,005;0,5;0,441176471;-3,24E-05;-0,000157143;4,857142857;88;32;1;1
-0,0045;GBPUSD;168;SSIStochStrategy;0,02;0,11;150;1140;0,05;46;1,00E-04;-0,0011;0,304347826;0,586956522;2,17E-06;1,43E-05;6,571428571;44;6;27;13
-0,0045;GBPUSD;168;SSIStochStrategy;0,05;0,19;150;960;0,3;30;-0,0015;-0,0062;0,366666667;0,6;-5,00E-05;-0,000214286;4,285714286;102;12;17;1
-0,0045;GBPUSD;168;SSIStochStrategy;0,11;0,21;150;180;0,14;53;0,0008;-0,0092;0,603773585;0,509433962;1,51E-05;0,000114286;7,571428571;102;24;17;12
-0,0045;GBPUSD;168;SSIStochStrategy;0,06;0,18;120;780;0,08;37;-0,0008;-0,0018;0,432432432;0,405405405;-2,16E-05;-0,000114286;5,285714286;74;15;13;9
-0,0045;GBPUSD;168;SSIStochStrategy;0,12;0,17;30;300;0,15;100;0,0055;1,00E-04;0,61;0,49;5,50E-05;0,000785714;14,28571429;30;92;6;2
-0,0046;GBPUSD;168;SSIStochStrategy;0,16;0,14;210;1140;0,06;26;-0,002;-0,0057;0,384615385;0,384615385;-7,69E-05;-0,000285714;3,714285714;111;8;4;14
-0,0046;GBPUSD;168;SSIStochStrategy;0,17;0,2;120;1140;0,14;27;-0,0019;-0,0031;0,333333333;0,481481481;-7,04E-05;-0,000271429;3,857142857;112;23;1;3
-0,0046;GBPUSD;168;SSIStochStrategy;0,27;0,21;60;840;0,22;36;-0,001;-0,0033;0,416666667;0,5;-2,78E-05;-0,000142857;5,142857143;61;36;0;0
-0,0046;GBPUSD;168;SSIStochStrategy;0,02;0,12;60;960;0,24;49;0,0003;-0,0039;0,408163265;0,591836735;6,12E-06;4,29E-05;7;41;23;26;0
-0,0046;GBPUSD;168;SSIStochStrategy;0,25;0,2;60;1020;0,16;35;-0,0011;-0,0023;0,4;0,485714286;-3,14E-05;-0,000157143;5;59;34;0;1
-0,0046;GBPUSD;168;SSIStochStrategy;0,24;0,19;90;1080;0,08;31;-0,0015;-0,0022;0,322580645;0,483870968;-4,84E-05;-0,000214286;4,428571429;80;22;1;8
-0,0046;GBPUSD;168;SSIStochStrategy;0,13;0,15;30;900;0,17;52;0,0006;-0,0038;0,519230769;0,5;1,15E-05;8,57E-05;7,428571429;30;50;1;1
-0,0046;GBPUSD;168;SSIStochStrategy;0,19;0,21;60;840;0,05;39;-0,0007;-0,0039;0,384615385;0,461538462;-1,79E-05;-0,0001;5,571428571;48;25;1;13
-0,0046;GBPUSD;168;SSIStochStrategy;0,25;0,16;30;180;0,24;121;0,0075;0;0,603305785;0,446280992;6,20E-05;0,001071429;17,28571429;30;120;0;0
-0,0046;GBPUSD;168;SSIStochStrategy;0,18;0,19;30;240;0,11;109;0,0063;-0,0008;0,614678899;0,47706422;5,78E-05;0,0009;15,57142857;30;102;2;5
-0,0046;GBPUSD;168;SSIStochStrategy;0,07;0,19;180;540;0,07;44;-0,0002;-0,0057;0,522727273;0,431818182;-4,55E-06;-2,86E-05;6,285714286;80;11;16;17
-0,0047;GBPUSD;168;SSIStochStrategy;0,03;0,09;90;1140;0,08;40;-0,0007;-0,0022;0,35;0,55;-1,75E-05;-1,00E-04;5,714285714;49;14;20;6
-0,0047;GBPUSD;168;SSIStochStrategy;0,15;0,19;60;1020;0,11;36;-0,0011;-0,0026;0,416666667;0,472222222;-3,06E-05;-0,000157143;5,142857143;58;32;1;3
-0,0047;GBPUSD;168;SSIStochStrategy;0,02;0,2;210;840;0,09;49;0,0002;-0,0022;0,346938776;0,734693878;4,08E-06;2,86E-05;7;39;3;36;10
-0,0047;GBPUSD;168;SSIStochStrategy;0,07;0,14;180;1080;0,07;29;-0,0018;-0,0053;0,344827586;0,344827586;-6,21E-05;-0,000257143;4,142857143;92;10;9;10
-0,0047;GBPUSD;168;SSIStochStrategy;0,06;0,12;120;720;0,25;33;-0,0014;-0,0014;0,454545455;0,454545455;-4,24E-05;-0,0002;4,714285714;92;20;12;1
-0,0047;GBPUSD;168;SSIStochStrategy;0,25;0,11;90;600;0,22;37;-0,001;-0,0043;0,513513514;0,459459459;-2,70E-05;-0,000142857;5,285714286;89;35;1;1
-0,0047;GBPUSD;168;SSIStochStrategy;0,18;0,22;60;600;0,06;49;0,0002;-0,0035;0,489795918;0,469387755;4,08E-06;2,86E-05;7;53;36;2;11
-0,0047;GBPUSD;168;SSIStochStrategy;0,14;0,15;60;780;0,21;36;-0,0011;-0,0042;0,555555556;0,444444444;-3,06E-05;-0,000157143;5,142857143;57;32;3;1
-0,0047;GBPUSD;168;SSIStochStrategy;0,13;0,2;30;780;0,05;55;0,0008;-0,0027;0,345454545;0,472727273;1,45E-05;0,000114286;7,857142857;26;42;1;12
-0,0047;GBPUSD;168;SSIStochStrategy;0,3;0,22;180;120;0,11;40;-0,0007;-0,0044;0,525;0,45;-1,75E-05;-0,0001;5,714285714;154;27;1;11
-0,0048;GBPUSD;168;SSIStochStrategy;0,09;0,12;90;1140;0,09;31;-0,0017;-0,0029;0,419354839;0,451612903;-5,48E-05;-0,000242857;4,428571429;69;19;5;7
-0,0048;GBPUSD;168;SSIStochStrategy;0,04;0,13;120;780;0,26;37;-0,0011;-0,0037;0,432432432;0,486486486;-2,97E-05;-0,000157143;5,285714286;84;21;16;0
-0,0048;GBPUSD;168;SSIStochStrategy;0,3;0,15;90;60;0,26;73;0,0025;-0,009;0,479452055;0,452054795;3,42E-05;0,000357143;10,42857143;127;67;2;3
-0,0048;GBPUSD;168;SSIStochStrategy;0,13;0,2;30;840;0,3;47;-0,0001;-0,0028;0,361702128;0,574468085;-2,13E-06;-1,43E-05;6,714285714;30;46;1;0
-0,0048;GBPUSD;168;SSIStochStrategy;0,29;0,19;210;120;0,13;37;-0,0011;-0,0114;0,567567568;0,432432432;-2,97E-05;-0,000157143;5,285714286;172;24;2;10
-0,0048;GBPUSD;168;SSIStochStrategy;0,07;0,19;90;840;0,16;36;-0,0012;-0,0038;0,472222222;0,555555556;-3,33E-05;-0,000171429;5,142857143;70;20;12;4
-0,0049;GBPUSD;168;SSIStochStrategy;0,05;0,08;60;1140;0,08;38;-0,0011;-0,0031;0,421052632;0,5;-2,89E-05;-0,000157143;5,428571429;47;23;10;5
-0,0049;GBPUSD;168;SSIStochStrategy;0,17;0,21;30;480;0,22;65;0,0016;0;0,553846154;0,492307692;2,46E-05;0,000228571;9,285714286;30;64;1;0
-0,0049;GBPUSD;168;SSIStochStrategy;0,02;0,12;60;1140;0,24;44;-0,0005;-0,0017;0,363636364;0,636363636;-1,14E-05;-7,14E-05;6,285714286;39;17;26;1
-0,0049;GBPUSD;168;SSIStochStrategy;0,22;0,16;210;180;0,28;33;-0,0016;-0,0053;0,545454545;0,424242424;-4,85E-05;-0,000228571;4,714285714;190;27;3;2
-0,0049;GBPUSD;168;SSIStochStrategy;0,25;0,19;60;720;0,08;40;-0,0009;-0,0023;0,475;0,45;-2,25E-05;-0,000128571;5,714285714;55;33;0;7
-0,0049;GBPUSD;168;SSIStochStrategy;0,19;0,08;180;60;0,28;42;-0,0007;-0,0049;0,476190476;0,5;-1,67E-05;-0,0001;6;231;33;5;3
-0,0049;GBPUSD;168;SSIStochStrategy;0,07;0,17;150;840;0,03;49;-4,44E-16;-0,0074;0,469387755;0,326530612;-9,06E-18;-6,34E-17;7;42;3;14;32
-0,0049;GBPUSD;168;SSIStochStrategy;0,12;0,19;30;840;0,04;58;0,0009;-0,0015;0,396551724;0,5;1,55E-05;0,000128571;8,285714286;25;41;2;15
-0,0049;GBPUSD;168;SSIStochStrategy;0,03;0,21;150;960;0,2;36;-0,0013;-0,0024;0,333333333;0,666666667;-3,61E-05;-0,000185714;5,142857143;81;10;24;2
-0,005;GBPUSD;168;SSIStochStrategy;0,28;0,14;150;600;0,29;25;-0,0025;-0,0076;0,52;0,4;-1,00E-04;-0,000357143;3,571428571;146;24;1;0
-0,005;GBPUSD;168;SSIStochStrategy;0,27;0,22;60;180;0,11;77;0,0027;-0,0044;0,597402597;0,467532468;3,51E-05;0,000385714;11;58;66;1;10
-0,005;GBPUSD;168;SSIStochStrategy;0,16;0,19;150;1020;0,09;27;-0,0023;-0,005;0,407407407;0,407407407;-8,52E-05;-0,000328571;3,857142857;114;14;3;10
-0,005;GBPUSD;168;SSIStochStrategy;0,05;0,11;210;1140;0,1;29;-0,0021;-0,0056;0,344827586;0,551724138;-7,24E-05;-0,0003;4,142857143;105;8;14;7
-0,005;GBPUSD;168;SSIStochStrategy;0,12;0,15;30;780;0,08;52;0,0002;-0,0039;0,519230769;0,442307692;3,85E-06;2,86E-05;7,428571429;29;47;1;4
-0,005;GBPUSD;168;SSIStochStrategy;0,07;0,18;90;780;0,04;44;-0,0006;-0,0056;0,477272727;0,409090909;-1,36E-05;-8,57E-05;6,285714286;46;11;12;21
-0,005;GBPUSD;168;SSIStochStrategy;0,05;0,12;180;60;0,27;71;0,0021;-0,0081;0,535211268;0,661971831;2,96E-05;0,0003;10,14285714;132;23;43;4
-0,005;GBPUSD;168;SSIStochStrategy;0,14;0,15;30;300;0,15;98;0,0048;1,00E-04;0,642857143;0,459183673;4,90E-05;0,000685714;14;30;93;2;2
-0,0051;GBPUSD;168;SSIStochStrategy;0,29;0,17;210;780;0,19;20;-0,0031;-0,0077;0,5;0,4;-0,000155;-0,000442857;2,857142857;202;19;0;1
-0,0051;GBPUSD;168;SSIStochStrategy;0,01;0,21;30;1020;0,18;68;0,0017;-0,0014;0,264705882;0,720588235;2,50E-05;0,000242857;9,714285714;13;19;49;0
-0,0051;GBPUSD;168;SSIStochStrategy;0,16;0,18;150;480;0,08;37;-0,0014;-0,0019;0,567567568;0,405405405;-3,78E-05;-0,0002;5,285714286;107;19;6;12
-0,0051;GBPUSD;168;SSIStochStrategy;0,05;0,16;30;780;0,06;57;0,0006;-0,0027;0,473684211;0,473684211;1,05E-05;8,57E-05;8,142857143;25;38;12;7
-0,0051;GBPUSD;168;SSIStochStrategy;0,14;0,22;30;780;0,22;46;-0,0005;-0,0018;0,369565217;0,456521739;-1,09E-05;-7,14E-05;6,571428571;31;46;0;0
-0,0051;GBPUSD;168;SSIStochStrategy;0,24;0,22;30;780;0,16;46;-0,0005;-0,0018;0,369565217;0,456521739;-1,09E-05;-7,14E-05;6,571428571;31;46;0;0
-0,0051;GBPUSD;168;SSIStochStrategy;0,12;0,2;120;780;0,3;30;-0,0021;-0,0031;0,4;0,366666667;-7,00E-05;-0,0003;4,285714286;109;25;5;0
-0,0051;GBPUSD;168;SSIStochStrategy;0,13;0,17;30;180;0,05;141;0,009;-0,0025;0,609929078;0,432624113;6,38E-05;0,001285714;20,14285714;25;101;6;33
-0,0052;GBPUSD;168;SSIStochStrategy;0,25;0,1;60;1140;0,21;33;-0,0019;-0,0041;0,484848485;0,454545455;-5,76E-05;-0,000271429;4,714285714;59;31;1;1
-0,0052;GBPUSD;168;SSIStochStrategy;0,1;0,08;60;1140;0,26;34;-0,0018;-0,0057;0,470588235;0,5;-5,29E-05;-0,000257143;4,857142857;55;28;5;1
-0,0052;GBPUSD;168;SSIStochStrategy;0,14;0,14;180;780;0,11;27;-0,0025;-0,0076;0,444444444;0,37037037;-9,26E-05;-0,000357143;3,857142857;137;16;4;7
-0,0052;GBPUSD;168;SSIStochStrategy;0,17;0,13;90;60;0,23;74;0,0022;-0,0063;0,486486486;0,486486486;2,97E-05;0,000314286;10,57142857;124;62;7;4
-0,0052;GBPUSD;168;SSIStochStrategy;0,05;0,17;60;1080;0,28;34;-0,0018;-0,0058;0,441176471;0,5;-5,29E-05;-0,000257143;4,857142857;49;24;10;0
-0,0052;GBPUSD;168;SSIStochStrategy;0,15;0,1;60;1140;0,16;34;-0,0018;-0,005;0,470588235;0,470588235;-5,29E-05;-0,000257143;4,857142857;57;29;3;2
-0,0052;GBPUSD;168;SSIStochStrategy;0,03;0,22;150;1140;0,11;36;-0,0016;-0,0016;0,222222222;0,638888889;-4,44E-05;-0,000228571;5,142857143;62;7;23;6
-0,0052;GBPUSD;168;SSIStochStrategy;0,17;0,2;120;1080;0,15;27;-0,0025;-0,0032;0,333333333;0,444444444;-9,26E-05;-0,000357143;3,857142857;113;23;1;3
-0,0052;GBPUSD;168;SSIStochStrategy;0,22;0,2;30;480;0,07;77;0,0025;-0,0006;0,506493506;0,519480519;3,25E-05;0,000357143;11;28;68;0;9
-0,0052;GBPUSD;168;SSIStochStrategy;0,29;0,21;60;780;0,14;35;-0,0017;-0,0045;0,457142857;0,428571429;-4,86E-05;-0,000242857;5;60;34;0;1
-0,0052;GBPUSD;168;SSIStochStrategy;0,02;0,19;30;360;0,26;117;0,0065;-0,0005;0,572649573;0,606837607;5,56E-05;0,000928571;16,71428571;19;52;65;0
-0,0053;GBPUSD;168;SSIStochStrategy;0,18;0,08;180;1140;0,28;19;-0,0034;-0,0087;0,473684211;0,473684211;-0,000178947;-0,000485714;2,714285714;163;16;2;1
-0,0053;GBPUSD;168;SSIStochStrategy;0,07;0,12;180;120;0,26;52;-1,00E-04;-0,0099;0,576923077;0,557692308;-1,92E-06;-1,43E-05;7,428571429;120;22;25;4
-0,0053;GBPUSD;168;SSIStochStrategy;0,2;0,11;120;120;0,21;53;0;-0,003;0,471698113;0,433962264;0;0;7,571428571;111;44;5;3
-0,0053;GBPUSD;168;SSIStochStrategy;0,01;0,13;180;1140;0,26;47;-0,0006;-0,0014;0,29787234;0,829787234;-1,28E-05;-8,57E-05;6,714285714;51;7;39;1
-0,0053;GBPUSD;168;SSIStochStrategy;0,09;0,19;90;780;0,25;34;-0,0019;-0,0028;0,441176471;0,470588235;-5,59E-05;-0,000271429;4,857142857;83;28;6;0
-0,0053;GBPUSD;168;SSIStochStrategy;0,27;0,21;90;1080;0,3;26;-0,0027;-0,0042;0,346153846;0,538461538;-0,000103846;-0,000385714;3,714285714;90;25;0;1
-0,0053;GBPUSD;168;SSIStochStrategy;0,01;0,21;150;780;0,2;51;-0,0002;-0,0018;0,392156863;0,843137255;-3,92E-06;-2,86E-05;7,285714286;36;6;43;2
-0,0053;GBPUSD;168;SSIStochStrategy;0,17;0,19;30;780;0,05;57;0,0004;-0,0029;0,385964912;0,473684211;7,02E-06;5,71E-05;8,142857143;26;45;0;12
-0,0053;GBPUSD;168;SSIStochStrategy;0,23;0,14;210;180;0,27;32;-0,0021;-0,0092;0,53125;0,40625;-6,56E-05;-0,0003;4,571428571;193;25;4;2
-0,0053;GBPUSD;168;SSIStochStrategy;0,1;0,2;30;1140;0,2;45;-0,0008;-0,0015;0,244444444;0,511111111;-1,78E-05;-0,000114286;6,428571429;30;41;3;1
-0,0053;GBPUSD;168;SSIStochStrategy;0,02;0,16;90;840;0,29;47;-0,0006;-0,0026;0,425531915;0,659574468;-1,28E-05;-8,57E-05;6,714285714;45;18;29;0
-0,0053;GBPUSD;168;SSIStochStrategy;0,31;0,21;120;120;0,13;53;-1,55E-15;-0,0059;0,622641509;0,377358491;-2,93E-17;-2,22E-16;7,571428571;109;41;2;9
-0,0054;GBPUSD;168;SSIStochStrategy;0,3;0,16;210;840;0,2;20;-0,0034;-0,0077;0,5;0,4;-0,00017;-0,000485714;2,857142857;202;19;0;1
-0,0054;GBPUSD;168;SSIStochStrategy;0,15;0,19;150;780;0,18;26;-0,0028;-0,0043;0,461538462;0,423076923;-0,000107692;-0,0004;3,714285714;142;22;2;2
-0,0054;GBPUSD;168;SSIStochStrategy;0,04;0,12;150;1080;0,26;29;-0,0025;-0,0078;0,379310345;0,620689655;-8,62E-05;-0,000357143;4,142857143;100;14;14;1
-0,0054;GBPUSD;168;SSIStochStrategy;0,29;0,15;150;720;0,06;29;-0,0025;-0,0079;0,551724138;0,379310345;-8,62E-05;-0,000357143;4,142857143;111;18;1;10
-0,0054;GBPUSD;168;SSIStochStrategy;0,05;0,19;150;900;0,08;45;-0,0009;-0,0031;0,377777778;0,533333333;-2,00E-05;-0,000128571;6,428571429;63;9;23;13
-0,0054;GBPUSD;168;SSIStochStrategy;0,13;0,19;60;1140;0,02;49;-0,0005;-0,0017;0,326530612;0,326530612;-1,02E-05;-7,14E-05;7;32;16;2;31
-0,0054;GBPUSD;168;SSIStochStrategy;0,27;0,2;90;780;0,24;31;-0,0023;-0,0061;0,451612903;0,387096774;-7,42E-05;-0,000328571;4,428571429;91;31;0;0
-0,0054;GBPUSD;168;SSIStochStrategy;0,25;0,19;150;900;0,06;33;-0,0021;-0,007;0,454545455;0,363636364;-6,36E-05;-0,0003;4,714285714;105;19;1;13
-0,0054;GBPUSD;168;SSIStochStrategy;0,08;0,16;90;120;0,08;87;0,0033;-0,0057;0,574712644;0,494252874;3,79E-05;0,000471429;12,42857143;59;36;26;24
-0,0055;GBPUSD;168;SSIStochStrategy;0,04;0,13;150;180;0,23;62;0,0007;-0,007;0,612903226;0,612903226;1,13E-05;0,0001;8,857142857;84;21;37;3
