Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,0313999999999994;USDCHF;744;SSIStochStrategy;0,11;0,21;60;900;0,1;269;-0,00449999999999939;-0,0110999999999996;0,520446096654275;0,490706319702602;-1,67286245353137E-05;-0,000145161290322561;8,67741935483871;0,583333333333333;49;123;68;77;
-0,0495000000000005;USDCHF;744;SSIStochStrategy;0,26;0,19;30;780;0,29;310;-0,0185000000000005;-0,0222000000000006;0,47741935483871;0,42258064516129;-5,96774193548404E-05;-0,000596774193548404;10;0,307692307692308;49;299;4;6;
-0,0112999999999998;USDCHF;744;SSIStochStrategy;0,07;0,22;210;1080;0,18;193;0,00800000000000023;-0,0168000000000001;0,533678756476684;0,673575129533679;4,14507772020737E-05;0,00025806451612904;6,2258064516129;0,615384615384615;101;25;126;41;
-0,115100000000002;USDCHF;744;SSIStochStrategy;0,26;0,1;60;120;0,05;559;-0,0592000000000021;-0,0648000000000021;0,509838998211091;0,307692307692308;-0,000105903398926659;-0,00190967741935491;18,0322580645161;0,25;37;208;15;335;
-0,0304999999999999;USDCHF;744;SSIStochStrategy;0,11;0,17;180;540;0,09;251;-0,00539999999999985;-0,0159000000000001;0,529880478087649;0,422310756972112;-2,1513944223107E-05;-0,000174193548387092;8,09677419354839;0,5;71;26;97;127;
-0,0329999999999997;USDCHF;744;SSIStochStrategy;0,18;0,21;60;300;0,15;335;0,000500000000000278;-0,00729999999999997;0,480597014925373;0,477611940298507;1,49253731343367E-06;1,61290322580735E-05;10,8064516129032;0,615384615384615;59;246;39;49;
-0,0490999999999994;USDCHF;744;SSIStochStrategy;0,04;0,17;180;780;0,09;330;-0,0160999999999994;-0,0252000000000002;0,518181818181818;0,627272727272727;-4,87878787878771E-05;-0,00051935483870966;10,6451612903226;0,333333333333333;37;10;205;114;
-0,0438999999999997;USDCHF;744;SSIStochStrategy;0,12;0,16;150;660;0,07;254;-0,0184999999999997;-0,0237999999999999;0,52755905511811;0,346456692913386;-7,28346456692903E-05;-0,000596774193548379;8,19354838709677;0,583333333333333;61;30;74;150;
-0,0051999999999995;USDCHF;744;SSIStochStrategy;0,05;0,07;210;660;0,13;232;0,0180000000000005;-0,00509999999999966;0,560344827586207;0,711206896551724;7,75862068965537E-05;0,000580645161290338;7,48387096774194;0,615384615384615;51;21;159;52;
-0,0231999999999998;USDCHF;744;SSIStochStrategy;0,04;0,13;90;780;0,15;272;0,00400000000000023;-0,0100999999999998;0,544117647058823;0,683823529411765;1,4705882352942E-05;0,000129032258064523;8,7741935483871;0,5;38;50;182;40;
-0,0411999999999996;USDCHF;744;SSIStochStrategy;0,29;0,07;150;960;0,06;188;-0,0223999999999996;-0,0294999999999999;0,553191489361702;0,25;-0,000119148936170211;-0,000722580645161279;6,06451612903226;0,230769230769231;73;42;15;131;
-0,0324999999999996;USDCHF;744;SSIStochStrategy;0,17;0,2;120;240;0,08;327;0,000200000000000422;-0,0175999999999997;0,480122324159021;0,400611620795107;6,11620795108324E-07;6,45161290323942E-06;10,5483870967742;0,538461538461538;69;95;67;165;
-0,0468000000000002;USDCHF;744;SSIStochStrategy;0,27;0,1;30;840;0,09;289;-0,0179000000000002;-0,0224000000000002;0,550173010380623;0,404844290657439;-6,19377162629766E-05;-0,000577419354838718;9,32258064516129;0,307692307692308;27;226;3;60;
-0,0564000000000009;USDCHF;744;SSIStochStrategy;0,26;0,21;30;840;0,09;325;-0,0239000000000009;-0,0287000000000005;0,492307692307692;0,409230769230769;-7,35384615384644E-05;-0,000770967741935513;10,4838709677419;0,461538461538462;27;252;4;69;
-0,0871;USDCHF;744;SSIStochStrategy;0,13;0,19;150;300;0,06;405;-0,0466;-0,0484000000000003;0,520987654320988;0,283950617283951;-0,000115061728395062;-0,00150322580645161;13,0645161290323;0,230769230769231;49;38;95;271;
-0,0303000000000009;USDCHF;744;SSIStochStrategy;0,13;0,11;90;120;0,24;304;9,99999999991008E-05;-0,0145000000000005;0,523026315789474;0,483552631578947;3,28947368418095E-07;3,2258064515839E-06;9,80645161290323;0,5;122;207;77;19;
-0,0279000000000003;USDCHF;744;SSIStochStrategy;0,03;0,08;120;480;0,11;355;0,00759999999999972;-0,0016999999999997;0,543661971830986;0,738028169014085;2,14084507042246E-05;0,000245161290322572;11,4516129032258;0,538461538461538;28;21;262;71;
-0,0264000000000001;USDCHF;744;SSIStochStrategy;0,03;0,19;180;1140;0,25;269;0,000499999999999945;-0,0177000000000003;0,527881040892193;0,836431226765799;1,85873605947935E-06;1,61290322580627E-05;8,67741935483871;0,384615384615385;66;21;223;25;
0,0164999999999997;USDCHF;744;SSIStochStrategy;0,11;0,11;180;720;0,31;139;0,0303999999999997;-0,00350000000000061;0,553956834532374;0,633093525179856;0,00021870503597122;0,000980645161290311;4,48387096774194;0,692307692307692;194;53;74;11;
-0,0268999999999995;USDCHF;744;SSIStochStrategy;0,28;0,1;180;600;0,1;164;-0,0104999999999995;-0,0295999999999993;0,536585365853659;0,335365853658537;-6,40243902438994E-05;-0,000338709677419339;5,29032258064516;0,307692307692308;115;58;21;85;
-0,0025000000000005;USDCHF;744;SSIStochStrategy;0,02;0,1;180;300;0,27;415;0,0389999999999995;-0,0129999999999999;0,513253012048193;0,889156626506024;9,39759036144566E-05;0,00125806451612902;13,3870967741935;0,916666666666667;64;31;368;15;
